,time,ID,Sec,X,Y,Contact_count,Vertex,Speed,Sit,exit,STUCK,Chair,group,groupedP,totalP,Contact_sec,Contact_IDs,Contact_Pop
14,6,2,1,12.806400978765549,1.1020384107433077,0,"[[13.331694258448596, 1.1020384107433077], [12.806400978765549, 1.1020384107433077]]",0.5252932796830476,0,,,[],0.0,0.0,3.0,0.0,[],0
15,7,0,7,8.879649610669073,7.718126350639203,0,"[[9.486634785827455, 7.984976761235522], [8.879649610669073, 7.718126350639203]]",0.6630536512963909,0,,,[],0.0,0.0,3.0,0.0,[],0
16,7,1,6,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,3.0,0.0,[],0
17,7,2,2,12.303670275898515,1.254337032125747,0,"[[12.806400978765549, 1.1020384107433077], [12.303670275898515, 1.254337032125747]]",0.5252932796830476,0,,,[],0.0,0.0,3.0,0.0,[],0
18,8,0,8,8.272664435510691,7.451275940042883,0,"[[8.879649610669073, 7.718126350639203], [8.272664435510691, 7.451275940042883]]",0.6630536512963909,0,,,[],0.0,0.0,3.0,0.0,[],0
19,8,1,7,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,3.0,0.0,[],0
20,8,2,3,11.800939573031481,1.4066356535081859,0,"[[12.303670275898515, 1.254337032125747], [11.800939573031481, 1.4066356535081859]]",0.5252932796830476,0,,,[],0.0,0.0,3.0,0.0,[],0
21,9,0,9,7.665679260352309,7.184425529446564,0,"[[8.272664435510691, 7.451275940042883], [7.665679260352309, 7.184425529446564]]",0.6630536512963909,0,,,[],0.0,0.0,4.0,0.0,[],0
22,9,1,8,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,4.0,1.0,[3],1
23,9,2,4,11.298208870164448,1.5589342748906243,0,"[[11.800939573031481, 1.4066356535081859], [11.298208870164448, 1.5589342748906243]]",0.5252932796830476,0,,,[],0.0,0.0,4.0,0.0,[],0
24,9,3,0,12.549914044337864,9.810463848831345,1,"[12.549914044337864, 9.810463848831345]",1.0982961450719442,0,,,[],0.0,0.0,4.0,1.0,[1],1
25,10,0,10,7.0586940851939275,6.917575118850245,0,"[[7.665679260352309, 7.184425529446564], [7.0586940851939275, 6.917575118850245]]",0.6630536512963909,0,,,[],0.0,0.0,4.0,0.0,[],0
26,10,1,9,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,4.0,1.0,[3],1
27,10,2,5,10.795478167297414,1.7112328962730632,0,"[[11.298208870164448, 1.5589342748906243], [10.795478167297414, 1.7112328962730632]]",0.5252932796830476,0,,,[],0.0,0.0,4.0,0.0,[],0
28,10,3,1,13.64821018940981,9.810463848831345,1,"[[12.549914044337864, 9.810463848831345], [13.549914044337864, 9.810463848831345], [13.64821018940981, 9.810463848831345]]",1.0982961450719442,0,,,[],0.0,0.0,4.0,1.0,[1],1
29,11,0,11,6.451708910035546,6.650724708253925,0,"[[7.0586940851939275, 6.917575118850245], [6.451708910035546, 6.650724708253925]]",0.6630536512963909,0,,,[],0.0,0.0,4.0,0.0,[],0
30,11,1,10,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,4.0,0.9,[3],1
31,11,2,6,10.29274746443038,1.863531517655503,0,"[[10.795478167297414, 1.7112328962730632], [10.29274746443038, 1.863531517655503]]",0.5252932796830476,0,,,[],0.0,0.0,4.0,0.0,[],0
32,11,3,2,14.746506334481754,9.810463848831345,1,"[[13.64821018940981, 9.810463848831345], [14.64821018940981, 9.810463848831345], [14.746506334481754, 9.810463848831345]]",1.0982961450719442,0,,,[],0.0,0.0,4.0,0.9,[1],1
33,12,0,12,5.844723734877164,6.383874297657606,0,"[[6.451708910035546, 6.650724708253925], [5.844723734877164, 6.383874297657606]]",0.6630536512963909,0,,,[],0.0,0.0,4.0,0.0,[],0
34,12,1,11,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,4.0,1.0,[3],1
35,12,2,7,9.790016761563347,2.0158301390379423,0,"[[10.29274746443038, 1.863531517655503], [9.790016761563347, 2.0158301390379423]]",0.5252932796830476,0,,,[],0.0,0.0,4.0,0.0,[],0
36,12,3,3,14.844700922246602,8.805996739061454,1,"[[14.746506334481754, 9.810463848831345], [14.746506334481754, 8.810463848831345], [14.844700922246602, 8.805996739061454]]",1.0982961450719442,0,,,[],0.0,0.0,4.0,1.0,[1],1
37,13,0,13,5.237738559718782,6.117023887061286,0,"[[5.844723734877164, 6.383874297657606], [5.237738559718782, 6.117023887061286]]",0.6630536512963909,0,,,[],0.0,0.0,5.0,0.0,[],0
38,13,1,12,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,5.0,0.4,[3],1
39,13,2,8,9.287286058696314,2.168128760420381,0,"[[9.790016761563347, 2.0158301390379423], [9.287286058696314, 2.168128760420381]]",0.5252932796830476,0,,,[],0.0,0.0,5.0,0.0,[],0
40,13,3,4,15.94186233310485,8.756084207534485,1,"[[14.844700922246602, 8.805996739061454], [15.94186233310485, 8.756084207534485]]",1.0982961450719442,0,,,[],0.0,0.0,5.0,0.4,[1],1
41,13,4,0,13.815421009963352,1.6537517245359086,0,"[13.815421009963352, 1.6537517245359086]",1.3775007181735681,0,,,[],0.0,0.0,5.0,0.0,[],0
42,14,0,14,4.6307533845604,5.850173476464967,0,"[[5.237738559718782, 6.117023887061286], [4.6307533845604, 5.850173476464967]]",0.6630536512963909,0,,,[],0.0,0.0,5.0,0.0,[],0
43,14,1,13,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,5.0,0.0,[],0
44,14,2,9,8.78455535582928,2.3204273818028196,0,"[[9.287286058696314, 2.168128760420381], [8.78455535582928, 2.3204273818028196]]",0.5252932796830476,0,,,[],0.0,0.0,5.0,0.0,[],0
45,14,3,5,17.0390237439631,8.706171676007514,0,"[[15.94186233310485, 8.756084207534485], [17.0390237439631, 8.706171676007514]]",1.0982961450719442,0,,,[],0.0,0.0,5.0,0.0,[],0
46,14,4,1,12.465673633990816,1.795820599458902,0,"[[13.815421009963352, 1.6537517245359086], [12.815421009963352, 1.6537517245359086], [12.465673633990816, 1.795820599458902]]",1.3775007181735681,0,,,[],0.0,0.0,5.0,0.0,[],0
47,15,0,15,4.153699860543103,5.640445242612765,0,"[[4.6307533845604, 5.850173476464967], [4.153699860543103, 5.640445242612765]]",0.6630536512963909,0,,,[],0.0,0.0,5.0,0.0,[],0
48,15,1,14,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,5.0,0.0,[],0
49,15,2,10,8.281824652962246,2.4727260031852594,0,"[[8.78455535582928, 2.3204273818028196], [8.281824652962246, 2.4727260031852594]]",0.5252932796830476,0,,,[],0.0,0.0,5.0,0.0,[],0
50,15,3,6,18.136185154821348,8.656259144480545,0,"[[17.0390237439631, 8.706171676007514], [18.136185154821348, 8.656259144480545]]",1.0982961450719442,0,,,[],0.0,0.0,5.0,0.0,[],0
51,15,4,2,11.189444905440485,2.3142301489383694,0,"[[12.465673633990816, 1.795820599458902], [11.189444905440485, 2.3142301489383694]]",1.3775007181735681,0,,,[],0.0,0.0,5.0,0.0,[],0
52,16,0,16,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,5.0,0.0,[],0
53,16,1,15,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,5.0,0.0,[],0
54,16,2,11,7.779093950095214,2.6250246245676983,0,"[[8.281824652962246, 2.4727260031852594], [7.779093950095214, 2.6250246245676983]]",0.5252932796830476,0,,,[],0.0,0.0,5.0,0.0,[],0
55,16,3,7,19.233346565679597,8.606346612953576,0,"[[18.136185154821348, 8.656259144480545], [19.233346565679597, 8.606346612953576]]",1.0982961450719442,0,,,[],0.0,0.0,5.0,0.0,[],0
56,16,4,3,9.913216176890156,2.832639698417836,0,"[[11.189444905440485, 2.3142301489383694], [9.913216176890156, 2.832639698417836]]",1.3775007181735681,0,,,[],0.0,0.0,5.0,0.0,[],0
57,17,0,17,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,6.0,0.0,[],0
58,17,1,16,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,6.0,0.0,[],0
59,17,2,12,7.276363247228181,2.777323245950137,1,"[[7.779093950095214, 2.6250246245676983], [7.276363247228181, 2.777323245950137]]",0.5252932796830476,0,,,[],0.0,0.0,6.0,0.6,[4],1
60,17,3,8,20.330507976537845,8.556434081426605,0,"[[19.233346565679597, 8.606346612953576], [20.330507976537845, 8.556434081426605]]",1.0982961450719442,0,,,[],0.0,0.0,6.0,0.0,[],0
61,17,4,4,8.636987448339827,3.351049247897303,1,"[[9.913216176890156, 2.832639698417836], [8.636987448339827, 3.351049247897303]]",1.3775007181735681,0,,,[],0.0,0.0,6.0,0.6,[2],1
62,17,5,0,13.904380958548185,1.9670140632842532,0,"[13.904380958548185, 1.9670140632842532]",0.9069291058168814,0,,,[],0.0,0.0,6.0,0.0,[],0
63,18,0,18,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,6.0,0.0,[],0
64,18,1,17,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,6.0,0.0,[],0
65,18,2,13,6.773632544361148,2.9296218673325765,1,"[[7.276363247228181, 2.777323245950137], [6.773632544361148, 2.9296218673325765]]",0.5252932796830476,0,,,[],0.0,0.0,6.0,1.0,[4],1
66,18,3,9,21.427669387396094,8.506521549899634,0,"[[20.330507976537845, 8.556434081426605], [21.427669387396094, 8.506521549899634]]",1.0982961450719442,0,,,[],0.0,0.0,6.0,0.0,[],0
67,18,4,5,7.360758719789497,3.86945879737677,1,"[[8.636987448339827, 3.351049247897303], [7.360758719789497, 3.86945879737677]]",1.3775007181735681,0,,,[],0.0,0.0,6.0,1.0,[2],1
68,18,5,1,13.695738021454824,1.0844107957971758,0,"[[13.904380958548185, 1.9670140632842532], [13.695738021454824, 1.0844107957971758]]",0.9069291058168814,0,,,[],0.0,0.0,6.0,0.0,[],0
69,19,0,19,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,6.0,0.0,[],0
70,19,1,18,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,6.0,0.0,[],0
71,19,2,14,6.270901841494116,3.081920488715015,1,"[[6.773632544361148, 2.9296218673325765], [6.270901841494116, 3.081920488715015]]",0.5252932796830476,0,,,[],0.0,0.0,6.0,1.0,[4],1
72,19,3,10,22.524830798254342,8.456609018372664,0,"[[21.427669387396094, 8.506521549899634], [22.524830798254342, 8.456609018372664]]",1.0982961450719442,0,,,[],0.0,0.0,6.0,0.0,[],0
73,19,4,6,6.391660114472081,4.263110781652697,1,"[[7.360758719789497, 3.86945879737677], [6.391660114472081, 4.263110781652697]]",1.3775007181735681,0,,,[],0.0,0.0,6.0,1.0,[2],1
74,19,5,2,13.487095084361464,0.2018075283100984,0,"[[13.695738021454824, 1.0844107957971758], [13.487095084361464, 0.2018075283100984]]",0.9069291058168814,0,,,[],0.0,0.0,6.0,0.0,[],0
75,20,0,20,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,6.0,0.0,[],0
76,20,1,19,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,6.0,0.0,[],0
77,20,2,15,5.768171138627083,3.234219110097454,1,"[[6.270901841494116, 3.081920488715015], [5.768171138627083, 3.234219110097454]]",0.5252932796830476,0,,,[],0.0,0.0,6.0,1.0,[4],1
78,20,3,11,23.62199220911259,8.406696486845693,0,"[[22.524830798254342, 8.456609018372664], [23.62199220911259, 8.406696486845693]]",1.0982961450719442,0,,,[],0.0,0.0,6.0,0.0,[],0
79,20,4,7,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,6.0,1.0,[2],1
80,20,5,3,13.449787040617919,0.043986699240432525,0,"[[13.487095084361464, 0.2018075283100984], [13.449787040617919, 0.043986699240432525]]",0.9069291058168814,0,,,[],0.0,0.0,6.0,0.0,[],0
81,21,0,21,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,7.0,0.0,[],0
82,21,1,20,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,7.0,1.0,[6],1
83,21,2,16,5.26544043576005,3.386517731479893,1,"[[5.768171138627083, 3.234219110097454], [5.26544043576005, 3.386517731479893]]",0.5252932796830476,0,,,[],0.0,0.0,7.0,1.0,[4],1
84,21,3,12,23.874952411861933,8.395188714179026,0,"[[23.62199220911259, 8.406696486845693], [23.874952411861933, 8.395188714179026]]",1.0982961450719442,0,,,[],0.0,0.0,7.0,0.0,[],0
85,21,4,8,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,7.0,1.0,[2],1
86,21,5,4,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,7.0,0.0,[],0
87,21,6,0,12.320678252425584,9.247240567767374,1,"[12.320678252425584, 9.247240567767374]",1.4824766423406972,0,,,[],0.0,0.0,7.0,1.0,[1],1
88,22,0,22,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,7.0,0.0,[],0
89,22,1,21,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,7.0,0.2,[6],1
90,22,2,17,4.7627097328930175,3.538816352862332,1,"[[5.26544043576005, 3.386517731479893], [4.7627097328930175, 3.538816352862332]]",0.5252932796830476,0,,,[],0.0,0.0,7.0,1.0,[4],1
91,22,3,13,23.874952411861933,8.395188714179026,0,"[23.874952411861933, 8.395188714179026]",1.0982961450719442,0,,,[],0.0,0.0,7.0,0.0,[],0
92,22,4,9,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,7.0,1.0,[2],1
93,22,5,5,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,7.0,0.0,[],0
94,22,6,1,10.907029344331965,8.800772472903397,1,"[[12.320678252425584, 9.247240567767374], [10.907029344331965, 8.800772472903397]]",1.4824766423406972,0,,,[],0.0,0.0,7.0,0.2,[1],1
95,23,0,23,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,7.0,0.0,[],0
96,23,1,22,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,7.0,0.0,[],0
97,23,2,18,4.448498678889565,3.634004313484076,0,"[[4.7627097328930175, 3.538816352862332], [4.448498678889565, 3.634004313484076]]",0.5252932796830476,0,,,[],0.0,0.0,7.0,0.0,[],0
98,23,3,14,23.874952411861933,8.395188714179026,0,"[23.874952411861933, 8.395188714179026]",1.0982961450719442,0,,,[],0.0,0.0,7.0,0.0,[],0
99,23,4,10,6.391660114472081,4.263110781652697,0,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,7.0,0.0,[],0
100,23,5,6,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,7.0,0.0,[],0
101,23,6,2,9.493380436238347,8.35430437803942,0,"[[10.907029344331965, 8.800772472903397], [9.493380436238347, 8.35430437803942]]",1.4824766423406972,0,,,[],0.0,0.0,7.0,0.0,[],0
102,24,0,24,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,7.0,0.0,[],0
103,24,1,23,13.590775724364143,8.392100324854887,0,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,7.0,0.0,[],0
104,24,2,19,4.448498678889565,3.634004313484076,0,"[4.448498678889565, 3.634004313484076]",0.5252932796830476,0,,,[],0.0,0.0,7.0,0.0,[],0
105,24,3,15,23.874952411861933,8.395188714179026,0,"[23.874952411861933, 8.395188714179026]",1.0982961450719442,0,,,[],0.0,0.0,7.0,0.0,[],0
106,24,4,11,6.391660114472081,4.263110781652697,0,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,7.0,0.0,[],0
107,24,5,7,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,7.0,0.0,[],0
108,24,6,3,8.079731528144729,7.907836283175442,0,"[[9.493380436238347, 8.35430437803942], [8.079731528144729, 7.907836283175442]]",1.4824766423406972,0,,,[],0.0,0.0,7.0,0.0,[],0
109,25,0,25,4.153699860543103,5.640445242612765,0,"[4.153699860543103, 5.640445242612765]",0.6630536512963909,0,,,[],0.0,0.0,8.0,0.0,[],0
110,25,1,24,13.590775724364143,8.392100324854887,1,"[13.590775724364143, 8.392100324854887]",1.2346537087587128,0,,,[],0.0,0.0,8.0,1.0,[7],1
111,25,2,20,4.448498678889565,3.634004313484076,0,"[4.448498678889565, 3.634004313484076]",0.5252932796830476,0,,,[],0.0,0.0,8.0,0.0,[],0
112,25,3,16,23.874952411861933,8.395188714179026,0,"[23.874952411861933, 8.395188714179026]",1.0982961450719442,0,,,[],0.0,0.0,8.0,0.0,[],0
113,25,4,12,6.391660114472081,4.263110781652697,0,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,8.0,0.0,[],0
114,25,5,8,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,8.0,0.0,[],0
115,25,6,4,6.666082620051111,7.461368188311464,0,"[[8.079731528144729, 7.907836283175442], [6.666082620051111, 7.461368188311464]]",1.4824766423406972,0,,,[],0.0,0.0,8.0,0.0,[],0
116,25,7,0,13.968082721920457,9.703202919744488,1,"[13.968082721920457, 9.703202919744488]",1.3459571118873859,0,,,[],0.0,0.0,8.0,1.0,[1],1
117,26,0,26,5.60447591137967,5.646645274477091,2,"[[4.153699860543103, 5.640445242612765], [5.60447591137967, 5.646645274477091], [5.60447591137967, 5.646645274477091]]",0.6630536512963909,0,,,[],1.0,3.0,8.0,0.8,"[6, 4]",2
118,26,1,25,16.16258707733222,8.342241022663277,1,"[[13.590775724364143, 8.392100324854887], [16.16258707733222, 8.342241022663277], [16.16258707733222, 8.342241022663277]]",1.2346537087587128,0,,,[],1.0,3.0,8.0,0.4,[7],1
119,26,2,21,4.448498678889565,3.634004313484076,0,"[4.448498678889565, 3.634004313484076]",0.5252932796830476,0,,,[],0.0,0.0,8.0,0.0,[],0
120,26,3,17,23.898768492513547,8.306476306434135,0,"[[23.874952411861933, 8.395188714179026], [23.898768492513547, 8.306476306434135], [23.898768492513547, 8.306476306434135]]",1.0982961450719442,0,,,[],1.0,3.0,8.0,0.0,[],0
121,26,4,13,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,8.0,0.3,[0],1
122,26,5,9,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,8.0,0.0,[],0
123,26,6,5,5.252433711957494,7.014900093447487,1,"[[6.666082620051111, 7.461368188311464], [5.252433711957494, 7.014900093447487]]",1.4824766423406972,0,,,[],0.0,0.0,8.0,0.5,[0],1
124,26,7,1,12.777059445451242,9.076254674712438,1,"[[13.968082721920457, 9.703202919744488], [12.777059445451242, 9.076254674712438]]",1.3459571118873859,0,,,[],0.0,0.0,8.0,0.4,[1],1
125,27,0,27,6.267523507875896,5.649478872552735,2,"[[5.60447591137967, 5.646645274477091], [6.267523507875896, 5.649478872552735]]",0.6630536512963909,0,,,[],1.0,3.0,8.0,1.4,"[4, 6]",2
126,27,1,26,17.39700882937975,8.318309482312854,0,"[[16.16258707733222, 8.342241022663277], [17.39700882937975, 8.318309482312854]]",1.2346537087587128,0,,,[],1.0,3.0,8.0,0.0,[],0
127,27,2,22,4.448498678889565,3.634004313484076,0,"[4.448498678889565, 3.634004313484076]",0.5252932796830476,0,,,[],0.0,0.0,8.0,0.0,[],0
128,27,3,18,24.18104230606515,7.255035894814581,0,"[[23.898768492513547, 8.306476306434135], [24.18104230606515, 7.255035894814581]]",1.0982961450719442,0,,,[],1.0,3.0,8.0,0.0,[],0
129,27,4,14,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,8.0,1.0,[0],1
130,27,5,10,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,8.0,0.0,[],0
131,27,6,6,3.838784803863876,6.568431998583509,1,"[[5.252433711957494, 7.014900093447487], [3.838784803863876, 6.568431998583509]]",1.4824766423406972,0,,,[],0.0,0.0,8.0,0.4,[0],1
132,27,7,2,11.586036168982027,8.449306429680387,0,"[[12.777059445451242, 9.076254674712438], [11.586036168982027, 8.449306429680387]]",1.3459571118873859,0,,,[],0.0,0.0,8.0,0.0,[],0
133,28,0,28,6.930571104372121,5.652312470628379,1,"[[6.267523507875896, 5.649478872552735], [6.930571104372121, 5.652312470628379]]",0.6630536512963909,0,,,[],1.0,3.0,8.0,1.0,[4],1
134,28,1,27,18.63143058142728,8.294377941962429,0,"[[17.39700882937975, 8.318309482312854], [18.63143058142728, 8.294377941962429]]",1.2346537087587128,0,,,[],1.0,3.0,8.0,0.0,[],0
135,28,2,23,4.448498678889565,3.634004313484076,0,"[4.448498678889565, 3.634004313484076]",0.5252932796830476,0,,,[],0.0,0.0,8.0,0.0,[],0
136,28,3,19,24.18104230606515,7.255035894814581,0,"[24.18104230606515, 7.255035894814581]",1.0982961450719442,0,,,[],1.0,3.0,8.0,0.0,[],0
137,28,4,15,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,8.0,1.0,[0],1
138,28,5,11,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,8.0,0.0,[],0
139,28,6,7,2.425135895770258,6.12196390371953,0,"[[3.838784803863876, 6.568431998583509], [2.425135895770258, 6.12196390371953]]",1.4824766423406972,0,,,[],0.0,0.0,8.0,0.0,[],0
140,28,7,3,10.395012892512812,7.822358184648336,0,"[[11.586036168982027, 8.449306429680387], [10.395012892512812, 7.822358184648336]]",1.3459571118873859,0,,,[],0.0,0.0,8.0,0.0,[],0
141,29,0,29,7.593618700868347,5.655146068704023,1,"[[6.930571104372121, 5.652312470628379], [7.593618700868347, 5.655146068704023]]",0.6630536512963909,0,,,[],1.0,3.0,9.0,0.9,[4],1
142,29,1,28,19.865852333474812,8.270446401612004,0,"[[18.63143058142728, 8.294377941962429], [19.865852333474812, 8.270446401612004]]",1.2346537087587128,0,,,[],1.0,3.0,9.0,0.0,[],0
143,29,2,24,4.448498678889565,3.634004313484076,0,"[4.448498678889565, 3.634004313484076]",0.5252932796830476,0,,,[],0.0,0.0,9.0,0.0,[],0
144,29,3,20,24.18104230606515,7.255035894814581,0,"[24.18104230606515, 7.255035894814581]",1.0982961450719442,0,,,[],1.0,3.0,9.0,0.0,[],0
145,29,4,16,6.391660114472081,4.263110781652697,1,"[6.391660114472081, 4.263110781652697]",1.3775007181735681,0,,,[],0.0,0.0,9.0,0.9,[0],1
146,29,5,12,13.449787040617919,0.043986699240432525,0,"[13.449787040617919, 0.043986699240432525]",0.9069291058168814,0,,,[],0.0,0.0,9.0,0.0,[],0
147,29,6,8,1.01148698767664,5.675495808855553,0,"[[2.425135895770258, 6.12196390371953], [1.01148698767664, 5.675495808855553]]",1.4824766423406972,0,,,[],0.0,0.0,9.0,0.0,[],0
