,time,ID,Sec,X,Y,Contact_count,Vertex,Speed,Sit,exit,STUCK,Chair,group,groupedP,totalP,Contact_sec,Contact_IDs,Contact_Pop
41,11,0,11,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,7.0,0.0,[],0
42,11,1,10,23.03597918379168,4.267741355810036,0,"[[22.330749426152195, 4.094887821725836], [23.03597918379168, 4.267741355810036]]",0.726104231708951,0,,,[],0.0,0.0,7.0,0.0,[],0
43,11,2,8,15.673867605405286,8.008728619047051,0,"[[15.673867605405286, 7.1626533316802075], [15.673867605405286, 8.008728619047051]]",0.8460752873668438,0,,,[],0.0,0.0,7.0,0.0,[],0
44,11,3,6,10.556718589550117,2.390545444669873,0,"[[10.93690372076547, 2.29614138790577], [10.556718589550117, 2.390545444669873]]",0.8610637992869076,0,,,[],1.0,2.0,7.0,0.0,[],0
45,11,4,4,14.321127345246534,14.416523303729921,0,"[[14.321127345246534, 15.840390968264813], [14.321127345246534, 14.840390968264813], [14.321127345246534, 14.416523303729921]]",1.4238676645348924,0,,,[],1.0,2.0,7.0,0.0,[],0
46,11,5,2,17.719984304214044,18.16616805973759,1,"[[17.2136413828634, 18.672510981088234], [17.719984304214044, 18.16616805973759]]",0.716077026585695,0,,,[],0.0,0.0,7.0,1.0,[6],1
47,11,6,0,16.876319341051094,19.06695037752931,1,"[16.876319341051094, 19.06695037752931]",0.5411749780451424,0,,,[],0.0,0.0,7.0,1.0,[5],1
48,12,0,12,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,7.0,0.0,[],0
49,12,1,11,23.166122643661186,4.299639835323557,0,"[[23.03597918379168, 4.267741355810036], [23.166122643661186, 4.299639835323557]]",0.726104231708951,0,,,[],0.0,0.0,7.0,0.0,[],0
50,12,2,9,15.7654925666553,8.84982805334053,0,"[[15.673867605405286, 8.008728619047051], [15.7654925666553, 8.84982805334053]]",0.8460752873668438,0,,,[],1.0,2.0,7.0,0.0,[],0
51,12,3,7,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,7.0,0.0,[],0
52,12,4,5,14.321127345246534,12.992655639195029,0,"[[14.321127345246534, 14.416523303729921], [14.321127345246534, 13.416523303729921], [14.321127345246534, 12.992655639195029]]",1.4238676645348924,0,,,[],1.0,2.0,7.0,0.0,[],0
53,12,5,3,18.226327225564688,17.659825138386946,1,"[[17.719984304214044, 18.16616805973759], [18.226327225564688, 17.659825138386946]]",0.716077026585695,0,,,[],0.0,0.0,7.0,0.4,[6],1
54,12,6,1,16.562986984958506,19.413581474388437,1,"[[16.876319341051094, 19.06695037752931], [16.562986984958506, 19.413581474388437]]",0.5411749780451424,0,,,[],1.0,2.0,7.0,0.4,[5],1
55,13,0,13,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,8.0,0.0,[],0
56,13,1,12,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,8.0,0.0,[],0
57,13,2,10,15.857117527905315,9.690927487634013,0,"[[15.7654925666553, 8.84982805334053], [15.857117527905315, 9.690927487634013]]",0.8460752873668438,0,,,[],1.0,2.0,8.0,0.0,[],0
58,13,3,8,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,8.0,0.0,[],0
59,13,4,6,14.321127345246534,11.568787974660136,0,"[[14.321127345246534, 12.992655639195029], [14.321127345246534, 11.992655639195029], [14.321127345246534, 11.568787974660136]]",1.4238676645348924,0,,,[],1.0,2.0,8.0,0.0,[],0
60,13,5,4,18.732670146915332,17.153482217036302,0,"[[18.226327225564688, 17.659825138386946], [18.732670146915332, 17.153482217036302]]",0.716077026585695,0,,,[],0.0,0.0,8.0,0.0,[],0
61,13,6,2,16.562986984958506,19.413581474388437,0,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,8.0,0.0,[],0
62,13,7,0,16.877613552044203,1.203526733434342,0,"[16.877613552044203, 1.203526733434342]",1.0679278482105645,0,,,[],0.0,0.0,8.0,0.0,[],0
63,14,0,14,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,8.0,0.0,[],0
64,14,1,13,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,8.0,0.0,[],0
65,14,2,11,15.948742489155329,10.532026921927525,0,"[[15.857117527905315, 9.690927487634013], [15.948742489155329, 10.532026921927525]]",0.8460752873668438,0,,,[],1.0,2.0,8.0,0.0,[],0
66,14,3,9,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,8.0,0.0,[],0
67,14,4,7,13.614020564059986,10.437813528938696,0,"[[14.321127345246534, 11.568787974660136], [13.614020564059986, 10.861681193473588], [13.614020564059986, 10.437813528938696]]",1.4238676645348924,0,,,[],1.0,2.0,8.0,0.0,[],0
68,14,5,5,19.17561480766486,16.59083993679308,0,"[[18.732670146915332, 17.153482217036302], [19.17561480766486, 16.59083993679308]]",0.716077026585695,0,,,[],0.0,0.0,8.0,0.0,[],0
69,14,6,3,16.562986984958506,19.413581474388437,0,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,8.0,0.0,[],0
70,14,7,1,15.859818602756013,0.8801641966631548,0,"[[16.877613552044203, 1.203526733434342], [15.859818602756013, 0.8801641966631548]]",1.0679278482105645,0,,,[],0.0,0.0,8.0,0.0,[],0
71,15,0,15,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,9.0,0.0,[],0
72,15,1,14,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,9.0,0.0,[],0
73,15,2,12,16.04036745040534,11.373126356220979,0,"[[15.948742489155329, 10.532026921927525], [16.04036745040534, 11.373126356220979]]",0.8460752873668438,0,,,[],1.0,2.0,9.0,0.0,[],0
74,15,3,10,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,9.0,0.0,[],0
75,15,4,8,13.314300864141659,9.138093829020368,0,"[[13.614020564059986, 10.437813528938696], [13.614020564059986, 9.437813528938696], [13.314300864141659, 9.138093829020368]]",1.4238676645348924,0,,,[],1.0,2.0,9.0,0.0,[],0
76,15,5,6,19.61855946841439,16.028197656549857,0,"[[19.17561480766486, 16.59083993679308], [19.61855946841439, 16.028197656549857]]",0.716077026585695,0,,,[],0.0,0.0,9.0,0.0,[],0
77,15,6,4,16.562986984958506,19.413581474388437,0,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,9.0,0.0,[],0
78,15,7,2,14.842023653467823,0.5568016598919678,1,"[[15.859818602756013, 0.8801641966631548], [14.842023653467823, 0.5568016598919678]]",1.0679278482105645,0,,,[],0.0,0.0,9.0,1.0,[8],1
79,15,8,0,15.100338846689773,1.7562519412709867,1,"[15.100338846689773, 1.7562519412709867]",1.356700343617695,0,,,[],0.0,0.0,9.0,1.0,[7],1
80,16,0,16,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,9.0,0.0,[],0
81,16,1,15,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,9.0,0.0,[],0
82,16,2,13,16.131992411655354,12.214225790514462,0,"[[16.04036745040534, 11.373126356220979], [16.131992411655354, 12.214225790514462]]",0.8460752873668438,0,,,[],1.0,2.0,9.0,0.0,[],0
83,16,3,11,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,9.0,0.0,[],0
84,16,4,9,14.014581164223332,8.838374129102041,0,"[[13.314300864141659, 9.138093829020368], [14.314300864141659, 9.138093829020368], [14.014581164223332, 8.838374129102041]]",1.4238676645348924,0,,,[],1.0,2.0,9.0,0.0,[],0
85,16,5,7,20.061504129163918,15.465555376306632,0,"[[19.61855946841439, 16.028197656549857], [20.061504129163918, 15.465555376306632]]",0.716077026585695,0,,,[],0.0,0.0,9.0,0.0,[],0
86,16,6,5,16.562986984958506,19.413581474388437,0,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,9.0,0.0,[],0
87,16,7,3,14.257866627489056,0.37120976053609755,1,"[[14.842023653467823, 0.5568016598919678], [14.257866627489056, 0.37120976053609755]]",1.0679278482105645,0,,,[],0.0,0.0,9.0,0.8,[8],1
88,16,8,1,13.83251802266036,2.2392283180532795,1,"[[15.100338846689773, 1.7562519412709867], [13.83251802266036, 2.2392283180532795]]",1.356700343617695,0,,,[],0.0,0.0,9.0,0.8,[7],1
89,17,0,17,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,10.0,0.0,[],0
90,17,1,16,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,10.0,0.0,[],0
91,17,2,14,16.223617372905366,13.055325224807945,0,"[[16.131992411655354, 12.214225790514462], [16.223617372905366, 13.055325224807945]]",0.8460752873668438,0,,,[],1.0,2.0,10.0,0.0,[],0
92,17,3,12,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,10.0,0.0,[],0
93,17,4,10,13.714861464305004,7.538654429183714,0,"[[14.014581164223332, 8.838374129102041], [14.014581164223332, 7.838374129102041], [13.714861464305004, 7.538654429183714]]",1.4238676645348924,0,,,[],1.0,2.0,10.0,0.0,[],0
94,17,5,8,20.504448789913447,14.902913096063408,0,"[[20.061504129163918, 15.465555376306632], [20.504448789913447, 14.902913096063408]]",0.716077026585695,0,,,[],0.0,0.0,10.0,0.0,[],0
95,17,6,6,16.562986984958506,19.413581474388437,0,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,10.0,0.0,[],0
96,17,7,4,14.257866627489056,0.37120976053609755,0,"[14.257866627489056, 0.37120976053609755]",1.0679278482105645,0,,,[],0.0,0.0,10.0,0.0,[],0
97,17,8,2,12.564697198630947,2.7222046948355727,0,"[[13.83251802266036, 2.2392283180532795], [12.564697198630947, 2.7222046948355727]]",1.356700343617695,0,,,[],0.0,0.0,10.0,0.0,[],0
98,17,9,0,16.170490622913135,1.1630347512957009,0,"[16.170490622913135, 1.1630347512957009]",1.2567455961848997,0,,,[],0.0,0.0,10.0,0.0,[],0
99,18,0,18,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,10.0,0.0,[],0
100,18,1,17,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,10.0,0.0,[],0
101,18,2,15,16.31524233415538,13.896424659101399,0,"[[16.223617372905366, 13.055325224807945], [16.31524233415538, 13.896424659101399]]",0.8460752873668438,0,,,[],1.0,2.0,10.0,0.0,[],0
102,18,3,13,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,10.0,0.0,[],0
103,18,4,11,12.537411133828419,7.153719139489443,0,"[[13.714861464305004, 7.538654429183714], [12.714861464305004, 7.538654429183714], [12.537411133828419, 7.153719139489443]]",1.4238676645348924,0,,,[],1.0,2.0,10.0,0.0,[],0
104,18,5,9,20.504448789913447,14.186836069477712,0,"[[20.504448789913447, 14.902913096063408], [20.504448789913447, 14.186836069477712]]",0.716077026585695,0,,,[],1.0,2.0,10.0,0.0,[],0
105,18,6,7,16.562986984958506,19.413581474388437,0,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,10.0,0.0,[],0
106,18,7,5,14.257866627489056,0.37120976053609755,0,"[14.257866627489056, 0.37120976053609755]",1.0679278482105645,0,,,[],0.0,0.0,10.0,0.0,[],0
107,18,8,3,13.881697579461143,2.396404419719839,1,"[[12.564697198630947, 2.7222046948355727], [13.881697579461143, 2.396404419719839]]",1.356700343617695,0,,,[],1.0,2.0,10.0,0.2,[9],1
108,18,9,1,15.463383841726587,2.126887128667148,1,"[[16.170490622913135, 1.1630347512957009], [15.463383841726587, 1.8701415324822483], [15.463383841726587, 2.126887128667148]]",1.2567455961848997,0,,,[],0.0,0.0,10.0,0.2,[8],1
109,19,0,19,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,11.0,0.0,[],0
110,19,1,18,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,11.0,0.0,[],0
111,19,2,16,16.40686729540539,14.737524093394882,0,"[[16.31524233415538, 13.896424659101399], [16.40686729540539, 14.737524093394882]]",0.8460752873668438,0,,,[],1.0,2.0,11.0,0.0,[],0
112,19,3,14,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,11.0,0.0,[],0
113,19,4,12,11.941315208691293,5.86063415614807,0,"[[12.537411133828419, 7.153719139489443], [11.941315208691293, 5.86063415614807]]",1.4238676645348924,0,,,[],1.0,2.0,11.0,0.0,[],0
114,19,5,10,20.504448789913447,13.470759042892016,0,"[[20.504448789913447, 14.186836069477712], [20.504448789913447, 13.470759042892016]]",0.716077026585695,0,,,[],1.0,2.0,11.0,0.0,[],0
115,19,6,8,16.562986984958506,19.413581474388437,1,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,11.0,1.0,[10],1
116,19,7,6,14.257866627489056,0.37120976053609755,0,"[14.257866627489056, 0.37120976053609755]",1.0679278482105645,0,,,[],0.0,0.0,11.0,0.0,[],0
117,19,8,4,15.198697960291339,2.0706041446041046,1,"[[13.881697579461143, 2.396404419719839], [15.198697960291339, 2.0706041446041046]]",1.356700343617695,0,,,[],1.0,2.0,11.0,1.0,[9],1
118,19,9,2,14.75627706054004,3.090739506038595,1,"[[15.463383841726587, 2.126887128667148], [14.75627706054004, 2.8339939098536955], [14.75627706054004, 3.090739506038595]]",1.2567455961848997,0,,,[],0.0,0.0,11.0,1.0,[8],1
119,19,10,0,16.770450274572056,19.451449808081833,1,"[16.770450274572056, 19.451449808081833]",0.9302714219342153,0,,,[],0.0,0.0,11.0,1.0,[6],1
120,20,0,20,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,11.0,0.0,[],0
121,20,1,19,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,11.0,0.0,[],0
122,20,2,17,16.498492256655403,15.578623527688364,0,"[[16.40686729540539, 14.737524093394882], [16.498492256655403, 15.578623527688364]]",0.8460752873668438,0,,,[],1.0,2.0,11.0,0.0,[],0
123,20,3,15,10.556718589550117,2.390545444669873,0,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,11.0,0.0,[],0
124,20,4,13,11.345219283554167,4.567549172806697,0,"[[11.941315208691293, 5.86063415614807], [11.345219283554167, 4.567549172806697]]",1.4238676645348924,0,,,[],1.0,2.0,11.0,0.0,[],0
125,20,5,11,20.504448789913447,12.75468201630632,0,"[[20.504448789913447, 13.470759042892016], [20.504448789913447, 12.75468201630632]]",0.716077026585695,0,,,[],1.0,2.0,11.0,0.0,[],0
126,20,6,9,16.562986984958506,19.413581474388437,1,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,11.0,1.0,[10],1
127,20,7,7,14.257866627489056,0.37120976053609755,0,"[14.257866627489056, 0.37120976053609755]",1.0679278482105645,0,,,[],0.0,0.0,11.0,0.0,[],0
128,20,8,5,16.515698341121535,1.7448038694883703,1,"[[15.198697960291339, 2.0706041446041046], [16.515698341121535, 1.7448038694883703]]",1.356700343617695,0,,,[],1.0,2.0,11.0,0.3,[9],1
129,20,9,3,14.049170279353492,4.054591883410042,1,"[[14.75627706054004, 3.090739506038595], [14.049170279353492, 3.7978462872251426], [14.049170279353492, 4.054591883410042]]",1.2567455961848997,0,,,[],0.0,0.0,11.0,0.3,[8],1
130,20,10,1,17.428251505365793,18.793648577288096,1,"[[16.770450274572056, 19.451449808081833], [17.428251505365793, 18.793648577288096]]",0.9302714219342153,0,,,[],0.0,0.0,11.0,1.0,[6],1
131,21,0,21,26.801403612627393,12.15374363897483,0,"[26.801403612627393, 12.15374363897483]",1.4531139283375378,0,,,[],0.0,0.0,12.0,0.0,[],0
132,21,1,20,23.166122643661186,4.299639835323557,0,"[23.166122643661186, 4.299639835323557]",0.726104231708951,0,,,[],0.0,0.0,12.0,0.0,[],0
133,21,2,18,16.590117217905416,16.419722961981847,0,"[[16.498492256655403, 15.578623527688364], [16.590117217905416, 16.419722961981847]]",0.8460752873668438,0,,,[],1.0,2.0,12.0,0.0,[],0
134,21,3,16,10.556718589550117,2.390545444669873,1,"[10.556718589550117, 2.390545444669873]",0.8610637992869076,0,,,[],1.0,2.0,12.0,0.7,[4],1
135,21,4,14,10.749123358417041,3.2744641894653235,1,"[[11.345219283554167, 4.567549172806697], [10.749123358417041, 3.2744641894653235]]",1.4238676645348924,0,,,[],1.0,2.0,12.0,0.7,[3],1
136,21,5,12,20.504448789913447,12.038604989720625,0,"[[20.504448789913447, 12.75468201630632], [20.504448789913447, 12.038604989720625]]",0.716077026585695,0,,,[],1.0,2.0,12.0,0.0,[],0
137,21,6,10,16.562986984958506,19.413581474388437,2,"[16.562986984958506, 19.413581474388437]",0.5411749780451424,0,,,[],1.0,2.0,12.0,1.7,"[10, 11]",2
138,21,7,8,14.257866627489056,0.37120976053609755,0,"[14.257866627489056, 0.37120976053609755]",1.0679278482105645,0,,,[],0.0,0.0,12.0,0.0,[],0
139,21,8,6,17.832698721951733,1.4190035943726365,0,"[[16.515698341121535, 1.7448038694883703], [17.832698721951733, 1.4190035943726365]]",1.356700343617695,0,,,[],1.0,2.0,12.0,0.0,[],0
140,21,9,4,13.215516623302936,4.985091121099696,0,"[[14.049170279353492, 4.054591883410042], [13.342063498166944, 4.76169866459659], [13.215516623302936, 4.985091121099696]]",1.2567455961848997,0,,,[],0.0,0.0,12.0,0.0,[],0
141,21,10,2,18.08605273615953,18.13584734649436,2,"[[17.428251505365793, 18.793648577288096], [18.08605273615953, 18.13584734649436]]",0.9302714219342153,0,,,[],0.0,0.0,12.0,1.3,"[6, 11]",2
142,21,11,0,16.67167575178494,19.740037144448426,2,"[16.67167575178494, 19.740037144448426]",0.8212304841680587,0,,,[],0.0,0.0,12.0,1.6,"[6, 10]",2
