,ID,speed,activity,G_proportion,G_size,G_duration,stayTime,population,stay_Ent,distance,enter_Interval,spaceArea,obstacles,FDD,aspectRatio,entrances,contact_sec,contact_AC,contact_IIC,contact_IDs,contact_NG,contact_Ent
26,26,1.3804627989590554,0.13,0.8,2.0,98.0,107,40,3,24.597949054480907,1,250,35,0.9754285714285714,2.5,1.0,601.7,107,625,25,25,8
27,27,1.0515265151266258,0.13,0.8,2.0,405.0,722,40,128,26.699683625771048,1,250,35,0.9754285714285714,2.5,1.0,656.9,315,670,21,65,23
28,28,1.1517133114385802,0.13,0.8,2.0,237.0,350,40,5,47.135502750552675,1,250,35,0.9754285714285714,2.5,1.0,540.4,298,564,24,79,10
29,29,0.7087923495690305,0.13,0.8,2.0,299.0,358,40,7,45.2798046619684,1,250,35,0.9754285714285714,2.5,1.0,1158.8,324,1193,28,88,24
30,30,0.5358947597810653,0.13,0.8,2.4193548387096775,124.0,393,40,9,24.72721559641756,1,250,35,0.9754285714285714,2.5,1.0,347.5,301,361,14,312,32
31,31,0.5328730762695859,0.13,0.8,2.982905982905983,117.0,355,40,5,51.97168837254436,1,250,35,0.9754285714285714,2.5,1.0,700.8,312,729,23,617,34
32,32,0.8216855286445076,0.13,0.8,2.0,254.0,276,40,5,33.608515422817085,1,250,35,0.9754285714285714,2.5,1.0,785.2,272,808,26,36,22
33,33,1.0334023323723245,0.13,0.8,2.0,287.0,453,40,7,41.31081338544236,1,250,35,0.9754285714285714,2.5,1.0,774.0,297,801,19,36,21
34,34,1.0495759687149093,0.13,0.8,,0.0,331,40,5,23.7853509780041,1,250,35,0.9754285714285714,2.5,1.0,47.5,27,62,16,62,26
35,35,0.7308534662795368,0.13,0.8,2.0,437.0,503,40,4,40.08038044860039,1,250,35,0.9754285714285714,2.5,1.0,593.9,305,625,26,103,16
36,36,1.39790422857266,0.13,0.8,,0.0,210,40,1,17.839020940025982,1,250,35,0.9754285714285714,2.5,1.0,12.2,5,16,7,16,5
37,37,1.3916705342920752,0.13,0.8,2.350609756097561,328.0,712,40,149,48.11319719398919,1,250,35,0.9754285714285714,2.5,1.0,239.4,195,265,24,240,165
38,38,1.4226491151488574,0.13,0.8,2.0,262.0,550,40,1,32.44289722175702,1,250,35,0.9754285714285714,2.5,1.0,81.1,69,112,26,72,6
39,39,1.3441090562564528,0.13,0.8,2.0,48.0,326,40,4,45.222679151562566,1,250,35,0.9754285714285714,2.5,1.0,602.3,319,627,26,573,8
